type,mouse,strata,control_cells,injured_cells,injury_difference
15,Dpysl4,1,110,16,-0.4841127053222287
15,Gnai1,1,110,16,-0.5678740197266166
15,Chrnb2,1,110,16,-2.081156546129998
15,Dlgap1,1,110,16,-0.04004110227347457
15,Dtx3l,1,110,16,1.8959359342795579
15,Lpar1,1,110,16,-0.7988868339938167
15,Pdlim5,1,110,16,-0.4685679282355384
15,Etl4,1,110,16,-3.8395210886407516
15,Fgf18,1,110,16,-0.7988868339938167
15,Man1a2,1,110,16,0.790555280514476
15,Igfbp5,1,110,16,1.1860882152507215
15,Il1rapl2,1,110,16,0.0
15,Irx1,1,110,16,0.0
15,Slc16a2,1,110,16,0.0
15,Ostf1,1,110,16,0.6003261328176439
15,Ksr1,1,110,16,-2.6272117063065745
15,Slc7a8,1,110,16,-2.2322896482284773
15,Kcnc4,1,110,16,-1.3025051373392387
15,Tmem200a,1,110,16,-2.790368747759494
15,Srpx2,1,110,16,0.0
15,Tgfbr3,1,110,16,-0.7988868339938167
15,Slc44a5,1,110,16,2.6948227682733745
15,Sdk1,1,110,16,1.6798008378614964
15,Cav2,1,110,16,-3.5054610099928976
15,Tmem144,1,110,16,0.0
15,Rbms3,1,110,16,1.1791679877970571
15,Hfe,1,110,16,0.0
15,Brinp1,1,110,16,-0.0378789360215519
15,Vegfc,1,110,16,1.8959359342795579
15,Itga7,1,110,16,0.0
15,Shroom3,1,110,16,2.6948227682733745
15,Ddx60,1,110,16,0.0
15,Kbtbd11,1,110,16,-0.04805911144109398
16,Opn4,2,255,114,0.06535739307353267
16,Rasgrp1,2,255,114,-0.5522340579721112
16,Prkcq,2,255,114,-0.2470042985891403
16,Gldn,2,255,114,1.3147501343868606
16,Ndnf,2,255,114,0.036412870300794764
16,Ctxn3,2,255,114,-0.8034977507984271
16,Gdf6,2,255,114,-0.3553450096475007
16,Eomes,2,255,114,-0.8047237638927375
16,Ifitm10,2,255,114,2.7089832073098266
16,Igf1,2,255,114,2.046208243008511
16,Cd24a,2,255,114,1.3965236253803486
16,Man1a,2,255,114,1.6968926002359819
16,Vat1l,2,255,114,1.721067038814383
16,Tbx20,2,255,114,-0.292736526208746
16,Ptprt,2,255,114,0.21531737616463653
16,Tmem255b,2,255,114,0.258285338338308
16,Dmrtb1,2,255,114,-0.31883021544513157
16,Parm1,2,255,114,-2.4570035905188776
16,Dgkg,2,255,114,0.9954275875258182
16,Prph,2,255,114,-1.678535214755217
16,Plekha2,2,255,114,-0.08000274549631414
16,Nppb,2,255,114,-0.09841888133762405
16,Vim,2,255,114,3.101558272401139
16,Enpp2,2,255,114,-0.1638937660321416
16,Igfbp2,2,255,114,1.6343568770889938
16,Rgs10,2,255,114,-1.8225431418595783
16,Mgll,2,255,114,-3.411435567676621
16,Phgdh,2,255,114,3.8975236691493973
16,Mei4,2,255,114,1.5047045631360623
16,Lmo1,2,255,114,1.2557633268173154
16,Myo1b,2,255,114,-1.254157810865817
16,Pdzd2,2,255,114,0.2108571319957293
16,Lamb1,2,255,114,-0.8837703976751701
16,Rbpms2,2,255,114,-2.145780801193642
16,Nell2,2,255,114,-1.317511916794738
16,Plch2,2,255,114,-3.6079955172830758
16,Lrrc7,2,255,114,0.24609489401619
16,Calb2,2,255,114,-2.30033851905647
16,Hpcal1,2,255,114,-1.378142521065591
16,Rxrg,2,255,114,-1.9375483881747637
16,Kcnj5,2,255,114,-2.363355928799999
16,Alcam,2,255,114,-1.9952153617575663
16,Nfe2l2,2,255,114,-0.13600988414799242
16,Ptn,2,255,114,-0.9072893795924508
16,Bcl11b,2,255,114,-0.6017998061729439
16,Aldh2,2,255,114,-0.7108010292843896
16,Klc3,2,255,114,0.127795878846803
16,Crtac1,2,255,114,-3.2648493331483186
16,Neurod1,2,255,114,0.0
16,Dpysl4,2,255,114,-0.8112303279951001
16,Gnai1,2,255,114,-0.5896071898584228
16,Chrnb2,2,255,114,-1.8076833820586942
16,Dlgap1,2,255,114,0.1692636106575085
16,Dtx3l,2,255,114,1.8252105169770043
16,Lpar1,2,255,114,-0.29735752498030876
16,Pdlim5,2,255,114,-0.11288454657406333
16,Etl4,2,255,114,-2.226317783865638
16,Fgf18,2,255,114,-0.8707150238301229
16,Man1a2,2,255,114,1.0896108398442097
16,Igfbp5,2,255,114,-1.2220746400545928
16,Il1rapl2,2,255,114,0.3893779645028459
16,Irx1,2,255,114,-0.40994092383457614
16,Slc16a2,2,255,114,-0.1638937660321416
16,Ostf1,2,255,114,0.49572732988954016
16,Ksr1,2,255,114,-1.8242418627146328
16,Slc7a8,2,255,114,-0.10162844766229329
16,Kcnc4,2,255,114,-2.0606330187573985
16,Tmem200a,2,255,114,0.3995542833493774
16,Srpx2,2,255,114,0.15561003613180596
16,Tgfbr3,2,255,114,-0.5295333514604974
16,Slc44a5,2,255,114,1.5813192026255043
16,Sdk1,2,255,114,1.076756086042546
16,Cav2,2,255,114,-0.4650222332206071
16,Tmem144,2,255,114,2.200577571242922
16,Rbms3,2,255,114,0.7641561827530943
16,Hfe,2,255,114,1.1396896634865492
16,Brinp1,2,255,114,-0.6492086130120214
16,Vegfc,2,255,114,-0.004975836779125387
16,Itga7,2,255,114,1.714913660357495
16,Shroom3,2,255,114,-0.3006897196493934
16,Ddx60,2,255,114,2.0979022690364197
16,Kbtbd11,2,255,114,-1.0333005934599049
17,Opn4,1,133,41,1.391147999707479
17,Rasgrp1,1,133,41,2.7214275117257087
17,Prkcq,1,133,41,0.0
17,Gldn,1,133,41,0.0
17,Ndnf,1,133,41,3.301906919159931
17,Ctxn3,1,133,41,-1.5459423927650793
17,Gdf6,1,133,41,0.6678340570417745
17,Eomes,1,133,41,0.13626447536249886
17,Ifitm10,1,133,41,2.9142060205983773
17,Igf1,1,133,41,-0.3004623476196011
17,Cd24a,1,133,41,0.6678340570417745
17,Man1a,1,133,41,0.1667971568874429
17,Vat1l,1,133,41,0.8595784180282033
17,Tbx20,1,133,41,0.0
17,Ptprt,1,133,41,1.5185772276595093
17,Tmem255b,1,133,41,0.0
17,Dmrtb1,1,133,41,-0.8507431706177349
17,Parm1,1,133,41,-2.1563047160757587
17,Dgkg,1,133,41,1.1211064610894068
17,Prph,1,133,41,-4.342150234601143
17,Plekha2,1,133,41,2.229971506172796
17,Nppb,1,133,41,0.0
17,Vim,1,133,41,4.180758817631456
17,Enpp2,1,133,41,0.0
17,Igfbp2,1,133,41,2.9420531848220017
17,Rgs10,1,133,41,-1.3704231768553043
17,Mgll,1,133,41,-2.8279558105436653
17,Phgdh,1,133,41,6.896619265466799
17,Mei4,1,133,41,0.0593778042449804
17,Lmo1,1,133,41,1.2989478978658928
17,Myo1b,1,133,41,-1.4035103241369429
17,Pdzd2,1,133,41,0.4349165360882248
17,Lamb1,1,133,41,-1.8603952901249512
17,Rbpms2,1,133,41,-2.198631137600544
17,Nell2,1,133,41,-1.1395003392801097
17,Plch2,1,133,41,-1.4642464923428995
17,Lrrc7,1,133,41,-0.5113210719992738
17,Calb2,1,133,41,-1.8565765753072547
17,Hpcal1,1,133,41,-1.5130881009740742
17,Rxrg,1,133,41,-1.7038831446596259
17,Kcnj5,1,133,41,-3.422853004418455
17,Alcam,1,133,41,-2.3391814019608015
17,Nfe2l2,1,133,41,-0.6044103173902808
17,Ptn,1,133,41,-1.2453745641908256
17,Bcl11b,1,133,41,-4.093272285532685
17,Aldh2,1,133,41,-0.26189470665097314
17,Klc3,1,133,41,-0.16680204073564742
17,Crtac1,1,133,41,-2.225424489244819
17,Neurod1,1,133,41,0.0
17,Dpysl4,1,133,41,-0.9821545433410126
17,Gnai1,1,133,41,-1.571865060436676
17,Chrnb2,1,133,41,-1.8461246985149256
17,Dlgap1,1,133,41,0.16078299136619734
17,Dtx3l,1,133,41,0.0
17,Lpar1,1,133,41,-1.3823127522970104
17,Pdlim5,1,133,41,-1.7698940212402734
17,Etl4,1,133,41,-0.43587867428453775
17,Fgf18,1,133,41,-0.8507431706177349
17,Man1a2,1,133,41,0.569028210740683
17,Igfbp5,1,133,41,-3.0410444272305477
17,Il1rapl2,1,133,41,0.0
17,Irx1,1,133,41,1.5185772276595093
17,Slc16a2,1,133,41,1.5185772276595093
17,Ostf1,1,133,41,1.0997043886385454
17,Ksr1,1,133,41,-0.31961691550483895
17,Slc7a8,1,133,41,-2.8928645495095324
17,Kcnc4,1,133,41,-2.3092445567816506
17,Tmem200a,1,133,41,1.3391147594286983
17,Srpx2,1,133,41,1.5185772276595093
17,Tgfbr3,1,133,41,0.13626447536249886
17,Slc44a5,1,133,41,1.5185772276595093
17,Sdk1,1,133,41,-0.8699155649949333
17,Cav2,1,133,41,2.430758852030256
17,Tmem144,1,133,41,2.241891170325214
17,Rbms3,1,133,41,0.7097701119763684
17,Hfe,1,133,41,2.241891170325214
17,Brinp1,1,133,41,-0.15578394296866005
17,Vegfc,1,133,41,-1.3823127522970104
17,Itga7,1,133,41,1.5185772276595093
17,Shroom3,1,133,41,-0.8507431706177349
17,Ddx60,1,133,41,1.5185772276595093
17,Kbtbd11,1,133,41,-1.6317551706594693
18,Opn4,2,188,153,0.742360908432605
18,Rasgrp1,2,188,153,-3.036350160863938
18,Prkcq,2,188,153,0.8647802666150913
18,Gldn,2,188,153,2.4977112768985634
18,Ndnf,2,188,153,1.1856175750966362
18,Ctxn3,2,188,153,-1.7678660821588659
18,Gdf6,2,188,153,-0.5473106031816446
18,Eomes,2,188,153,0.8647802666150913
18,Ifitm10,2,188,153,2.5858879048287924
18,Igf1,2,188,153,-0.87590604028754
18,Cd24a,2,188,153,3.2733926616399702
18,Man1a,2,188,153,2.485074325213059
18,Vat1l,2,188,153,-0.8994880974684569
18,Tbx20,2,188,153,0.17285059081052817
18,Ptprt,2,188,153,0.7562434827569025
18,Tmem255b,2,188,153,0.27458989866051126
18,Dmrtb1,2,188,153,-0.30014317473719704
18,Parm1,2,188,153,-1.857652999675742
18,Dgkg,2,188,153,-1.6847226772287616
18,Prph,2,188,153,2.1679597778190964
18,Plekha2,2,188,153,1.9716879129841305
18,Nppb,2,188,153,-1.9154459622318987
18,Vim,2,188,153,4.356451673183345
18,Enpp2,2,188,153,-2.0700567290992566
18,Igfbp2,2,188,153,0.27583360808217927
18,Rgs10,2,188,153,-1.2080866281149292
18,Mgll,2,188,153,-3.152205839586489
18,Phgdh,2,188,153,4.616001623716983
18,Mei4,2,188,153,-0.5233671776538238
18,Lmo1,2,188,153,0.9941311593239295
18,Myo1b,2,188,153,-0.7130660101290469
18,Pdzd2,2,188,153,-0.34547476257597554
18,Lamb1,2,188,153,-1.1943493043764941
18,Rbpms2,2,188,153,-2.375710665748351
18,Nell2,2,188,153,-1.5578812808197986
18,Plch2,2,188,153,-1.2192178245622804
18,Lrrc7,2,188,153,0.8612105288988885
18,Calb2,2,188,153,-2.2965723723410427
18,Hpcal1,2,188,153,-1.3052278675308546
18,Rxrg,2,188,153,-2.255856905368958
18,Kcnj5,2,188,153,-2.8597457272908127
18,Alcam,2,188,153,-2.1018127485831575
18,Nfe2l2,2,188,153,0.6019952556870023
18,Ptn,2,188,153,-1.410559557588341
18,Bcl11b,2,188,153,-0.972320518870979
18,Aldh2,2,188,153,-0.8456538289813498
18,Klc3,2,188,153,-0.340006505651705
18,Crtac1,2,188,153,-3.75656472613413
18,Neurod1,2,188,153,0.0
18,Dpysl4,2,188,153,-1.5717725426210707
18,Gnai1,2,188,153,-1.653742308385624
18,Chrnb2,2,188,153,-1.6740244599191922
18,Dlgap1,2,188,153,-0.48940461310342087
18,Dtx3l,2,188,153,1.8678166030818995
18,Lpar1,2,188,153,-0.23687268399507694
18,Pdlim5,2,188,153,1.2471231150990552
18,Etl4,2,188,153,-0.901254429586795
18,Fgf18,2,188,153,-1.4665374528423296
18,Man1a2,2,188,153,0.8378755854733329
18,Igfbp5,2,188,153,-1.9733627901932937
18,Il1rapl2,2,188,153,-0.04280655886872842
18,Irx1,2,188,153,-1.0186506455801239
18,Slc16a2,2,188,153,-0.5114625826555882
18,Ostf1,2,188,153,0.46252343614040337
18,Ksr1,2,188,153,-0.04018050062537082
18,Slc7a8,2,188,153,-1.605343134902494
18,Kcnc4,2,188,153,-1.630698708648198
18,Tmem200a,2,188,153,-1.0914431225295977
18,Srpx2,2,188,153,1.9885408681099048
18,Tgfbr3,2,188,153,-1.2874252378388955
18,Slc44a5,2,188,153,2.607657105694085
18,Sdk1,2,188,153,0.253372065685304
18,Cav2,2,188,153,0.02194735124499836
18,Tmem144,2,188,153,2.3563771029010585
18,Rbms3,2,188,153,-0.08168093508613605
18,Hfe,2,188,153,-0.70950715778158
18,Brinp1,2,188,153,-0.9332357468325538
18,Vegfc,2,188,153,-0.8548967652334303
18,Itga7,2,188,153,0.43080717654418565
18,Shroom3,2,188,153,-1.5334457390865754
18,Ddx60,2,188,153,0.5222710458833528
18,Kbtbd11,2,188,153,-3.0034834496007257
19,Opn4,2,191,123,0.6712051876936774
19,Rasgrp1,2,191,123,-0.5978458610757694
19,Prkcq,2,191,123,0.06679430867864872
19,Gldn,2,191,123,1.6129774190020425
19,Ndnf,2,191,123,0.2398435238944957
19,Ctxn3,2,191,123,-1.1822905765777636
19,Gdf6,2,191,123,-0.3408595720335789
19,Eomes,2,191,123,-0.17719511746664968
19,Ifitm10,2,191,123,2.685681360446352
19,Igf1,2,191,123,1.3303574828785591
19,Cd24a,2,191,123,6.538703559520835
19,Man1a,2,191,123,0.7204606061098977
19,Vat1l,2,191,123,-0.646352725094851
19,Tbx20,2,191,123,-1.0338275730550164
19,Ptprt,2,191,123,-0.16374889698446593
19,Tmem255b,2,191,123,0.0
19,Dmrtb1,2,191,123,-0.8202295564238398
19,Parm1,2,191,123,-2.0802017597406968
19,Dgkg,2,191,123,-0.30915372305898126
19,Prph,2,191,123,-2.382920531629163
19,Plekha2,2,191,123,-0.01902751303563832
19,Nppb,2,191,123,-0.2853141203092099
19,Vim,2,191,123,5.058226050421009
19,Enpp2,2,191,123,-0.5904302907323319
19,Igfbp2,2,191,123,-1.9377491380617835
19,Rgs10,2,191,123,-2.568023177767491
19,Mgll,2,191,123,-3.887405922550651
19,Phgdh,2,191,123,4.063250745974166
19,Mei4,2,191,123,-1.6689057463979702
19,Lmo1,2,191,123,-0.09232491468057535
19,Myo1b,2,191,123,-4.608032089520245
19,Pdzd2,2,191,123,-0.6076819945464789
19,Lamb1,2,191,123,-3.08947062988681
19,Rbpms2,2,191,123,-2.6353026048946346
19,Nell2,2,191,123,-2.0707954797857466
19,Plch2,2,191,123,-2.8677277769921394
19,Lrrc7,2,191,123,-0.18270436078587515
19,Calb2,2,191,123,-3.4010452640683013
19,Hpcal1,2,191,123,-4.702796362082623
19,Rxrg,2,191,123,-3.2530494468777365
19,Kcnj5,2,191,123,-4.591923768517046
19,Alcam,2,191,123,-2.423783950338993
19,Nfe2l2,2,191,123,-2.6247859994596277
19,Ptn,2,191,123,-1.9517861181552822
19,Bcl11b,2,191,123,-2.195838389783877
19,Aldh2,2,191,123,-0.722930457540016
19,Klc3,2,191,123,-0.05172934864449785
19,Crtac1,2,191,123,-5.24337638591733
19,Neurod1,2,191,123,0.0
19,Dpysl4,2,191,123,-0.5193462322368738
19,Gnai1,2,191,123,-0.7644142458598506
19,Chrnb2,2,191,123,-1.2860519881386991
19,Dlgap1,2,191,123,-1.573296657026297
19,Dtx3l,2,191,123,-0.16374889698446593
19,Lpar1,2,191,123,0.0
19,Pdlim5,2,191,123,-0.3673026554126548
19,Etl4,2,191,123,-1.0331154762457921
19,Fgf18,2,191,123,0.40765388071222763
19,Man1a2,2,191,123,0.6357538031190657
19,Igfbp5,2,191,123,-1.5310530954922525
19,Il1rapl2,2,191,123,0.0
19,Irx1,2,191,123,-0.5904302907323319
19,Slc16a2,2,191,123,0.0
19,Ostf1,2,191,123,-0.3649600955146983
19,Ksr1,2,191,123,-0.3381829208567829
19,Slc7a8,2,191,123,-2.082768633485844
19,Kcnc4,2,191,123,-2.178410176012278
19,Tmem200a,2,191,123,0.0
19,Srpx2,2,191,123,2.393665408932065
19,Tgfbr3,2,191,123,0.5254122515562993
19,Slc44a5,2,191,123,0.0
19,Sdk1,2,191,123,0.6440675347642011
19,Cav2,2,191,123,-0.9550966990144016
19,Tmem144,2,191,123,-0.01902751303563832
19,Rbms3,2,191,123,-0.8834887281372867
19,Hfe,2,191,123,-1.1715103692985567
19,Brinp1,2,191,123,-0.46309762502875884
19,Vegfc,2,191,123,-1.380647471378024
19,Itga7,2,191,123,-1.0549905246279918
19,Shroom3,2,191,123,0.0
19,Ddx60,2,191,123,-0.42668139374786596
19,Kbtbd11,2,191,123,-2.7326254099785943
20,Opn4,1,92,27,-2.103680339210272
20,Rasgrp1,1,92,27,-0.8675099003241393
20,Prkcq,1,92,27,-1.4054598960028999
20,Gldn,1,92,27,0.0
20,Ndnf,1,92,27,-1.796403884510182
20,Ctxn3,1,92,27,-1.4451013789996718
20,Gdf6,1,92,27,-0.8675099003241393
20,Eomes,1,92,27,0.19587074551201145
20,Ifitm10,1,92,27,3.2115019284523587
20,Igf1,1,92,27,0.958414623577859
20,Cd24a,1,92,27,3.611765623798423
20,Man1a,1,92,27,-0.15243493097018623
20,Vat1l,1,92,27,-2.356863660735483
20,Tbx20,1,92,27,-0.05731257601319939
20,Ptprt,1,92,27,0.8940911887193836
20,Tmem255b,1,92,27,0.0
20,Dmrtb1,1,92,27,0.0
20,Parm1,1,92,27,-3.6488283616322192
20,Dgkg,1,92,27,-0.45994086736295037
20,Prph,1,92,27,-4.258461896325069
20,Plekha2,1,92,27,2.2995510847222835
20,Nppb,1,92,27,-3.073922963304754
20,Vim,1,92,27,3.7494519241311193
20,Enpp2,1,92,27,-3.073922963304754
20,Igfbp2,1,92,27,-1.796403884510182
20,Rgs10,1,92,27,-2.3712329914989736
20,Mgll,1,92,27,-2.603495893023127
20,Phgdh,1,92,27,3.603084985764438
20,Mei4,1,92,27,1.0902549220158884
20,Lmo1,1,92,27,0.4070676610609105
20,Myo1b,1,92,27,-0.8953556391268584
20,Pdzd2,1,92,27,0.15758507633250574
20,Lamb1,1,92,27,-2.4757288617051474
20,Rbpms2,1,92,27,-2.136958114367954
20,Nell2,1,92,27,-1.4169753512695147
20,Plch2,1,92,27,-3.4454794510607956
20,Lrrc7,1,92,27,-0.1221878918110404
20,Calb2,1,92,27,-2.342282800305723
20,Hpcal1,1,92,27,-1.6699714210008647
20,Rxrg,1,92,27,-1.4753839117023526
20,Kcnj5,1,92,27,-2.180684663166456
20,Alcam,1,92,27,-1.387325055711858
20,Nfe2l2,1,92,27,0.07707106989405599
20,Ptn,1,92,27,-1.6116177197464783
20,Bcl11b,1,92,27,-1.8289255535480278
20,Aldh2,1,92,27,-0.203045876929564
20,Klc3,1,92,27,-2.290590390264044
20,Crtac1,1,92,27,-2.842535310286485
20,Neurod1,1,92,27,0.0
20,Dpysl4,1,92,27,-1.1429041754972582
20,Gnai1,1,92,27,-1.666573050767438
20,Chrnb2,1,92,27,-2.009958808476261
20,Dlgap1,1,92,27,-0.1537712210518487
20,Dtx3l,1,92,27,2.2995510847222835
20,Lpar1,1,92,27,2.2995510847222835
20,Pdlim5,1,92,27,0.8940911887193836
20,Etl4,1,92,27,-2.103680339210272
20,Fgf18,1,92,27,-0.8675099003241393
20,Man1a2,1,92,27,1.0357974454398287
20,Igfbp5,1,92,27,-0.2726270964999413
20,Il1rapl2,1,92,27,2.2995510847222835
20,Irx1,1,92,27,0.0
20,Slc16a2,1,92,27,0.0
20,Ostf1,1,92,27,-0.11421288982397382
20,Ksr1,1,92,27,0.0
20,Slc7a8,1,92,27,-3.3319375814971393
20,Kcnc4,1,92,27,-4.977596338356006
20,Tmem200a,1,92,27,0.0
20,Srpx2,1,92,27,-0.9834365422836555
20,Tgfbr3,1,92,27,-1.4054598960028999
20,Slc44a5,1,92,27,2.2995510847222835
20,Sdk1,1,92,27,0.8940911887193836
20,Cav2,1,92,27,-0.25821049803236296
20,Tmem144,1,92,27,3.145040095986656
20,Rbms3,1,92,27,-1.3381179972368882
20,Hfe,1,92,27,0.8940911887193836
20,Brinp1,1,92,27,-1.7291131463295661
20,Vegfc,1,92,27,-0.8675099003241393
20,Itga7,1,92,27,-2.103680339210272
20,Shroom3,1,92,27,0.0
20,Ddx60,1,92,27,0.0
20,Kbtbd11,1,92,27,-1.145928366338512
21,Opn4,1,79,35,-1.7700648470356342
21,Rasgrp1,1,79,35,0.0
21,Prkcq,1,79,35,0.8848420441093388
21,Gldn,1,79,35,3.3528898043717157
21,Ndnf,1,79,35,1.8145961941312523
21,Ctxn3,1,79,35,1.7391379077259872
21,Gdf6,1,79,35,0.8848420441093388
21,Eomes,1,79,35,0.8848420441093388
21,Ifitm10,1,79,35,0.7139145264949556
21,Igf1,1,79,35,-1.1562524106126784
21,Cd24a,1,79,35,0.0
21,Man1a,1,79,35,2.211884499932852
21,Vat1l,1,79,35,0.0
21,Tbx20,1,79,35,-1.7700648470356342
21,Ptprt,1,79,35,1.1462342962997307
21,Tmem255b,1,79,35,-1.1410053044388637
21,Dmrtb1,1,79,35,0.0
21,Parm1,1,79,35,-5.168122374609601
21,Dgkg,1,79,35,-2.206655508071985
21,Prph,1,79,35,-2.5413626170878745
21,Plekha2,1,79,35,-2.5413626170878745
21,Nppb,1,79,35,0.0
21,Vim,1,79,35,4.280500524813862
21,Enpp2,1,79,35,0.0
21,Igfbp2,1,79,35,0.0
21,Rgs10,1,79,35,-0.3189129494008407
21,Mgll,1,79,35,-3.029737773807055
21,Phgdh,1,79,35,5.4959309641466145
21,Mei4,1,79,35,0.7139145264949556
21,Lmo1,1,79,35,2.131794993015749
21,Myo1b,1,79,35,-1.1100648037128362
21,Pdzd2,1,79,35,-0.538835277950235
21,Lamb1,1,79,35,-3.238393280653168
21,Rbpms2,1,79,35,-2.3767307739933132
21,Nell2,1,79,35,-0.692116189637618
21,Plch2,1,79,35,-1.7421769864008412
21,Lrrc7,1,79,35,0.7938441911976226
21,Calb2,1,79,35,-2.780726780187454
21,Hpcal1,1,79,35,-2.082679622872053
21,Rxrg,1,79,35,-1.7235912987568307
21,Kcnj5,1,79,35,-1.7151082395515034
21,Alcam,1,79,35,-1.505522777851072
21,Nfe2l2,1,79,35,-0.21369619394719042
21,Ptn,1,79,35,-1.1662472438152216
21,Bcl11b,1,79,35,-2.5413626170878745
21,Aldh2,1,79,35,-0.27086634047216673
21,Klc3,1,79,35,0.31163304582214657
21,Crtac1,1,79,35,-1.1712524774873412
21,Neurod1,1,79,35,0.0
21,Dpysl4,1,79,35,-0.7234452460948084
21,Gnai1,1,79,35,-0.7750869817805173
21,Chrnb2,1,79,35,-2.079639576044799
21,Dlgap1,1,79,35,-0.23100541965149723
21,Dtx3l,1,79,35,2.0258473485482025
21,Lpar1,1,79,35,0.0
21,Pdlim5,1,79,35,-0.18080815952378249
21,Etl4,1,79,35,-0.8118954562189717
21,Fgf18,1,79,35,-2.5413626170878745
21,Man1a2,1,79,35,1.0956660710811503
21,Igfbp5,1,79,35,-1.7700648470356342
21,Il1rapl2,1,79,35,0.0
21,Irx1,1,79,35,0.0
21,Slc16a2,1,79,35,0.0
21,Ostf1,1,79,35,0.22325493702639854
21,Ksr1,1,79,35,0.29549461757930073
21,Slc7a8,1,79,35,-1.5407386497707036
21,Kcnc4,1,79,35,-3.1196612112550284
21,Tmem200a,1,79,35,0.0
21,Srpx2,1,79,35,2.0258473485482025
21,Tgfbr3,1,79,35,-2.5413626170878745
21,Slc44a5,1,79,35,0.0
21,Sdk1,1,79,35,0.5400358936739242
21,Cav2,1,79,35,-0.06187948770438556
21,Tmem144,1,79,35,-1.1410053044388637
21,Rbms3,1,79,35,-0.35896168843466114
21,Hfe,1,79,35,2.0258473485482025
21,Brinp1,1,79,35,-0.028033436673881695
21,Vegfc,1,79,35,0.0
21,Itga7,1,79,35,0.6302017265951902
21,Shroom3,1,79,35,-1.1410053044388637
21,Ddx60,1,79,35,0.0
21,Kbtbd11,1,79,35,-1.7151082395515034
22,Opn4,2,94,333,-1.067426037328766
22,Rasgrp1,2,94,333,-1.0878127806720905
22,Prkcq,2,94,333,-1.237095696206358
22,Gldn,2,94,333,-0.37466170999255244
22,Ndnf,2,94,333,0.5942234734624399
22,Ctxn3,2,94,333,-1.1290933658842555
22,Gdf6,2,94,333,0.3228508093718421
22,Eomes,2,94,333,-0.9087630614389095
22,Ifitm10,2,94,333,0.044936414327050755
22,Igf1,2,94,333,0.29930136685654585
22,Cd24a,2,94,333,1.6656413043903706
22,Man1a,2,94,333,-0.24405095148668332
22,Vat1l,2,94,333,-0.4302246978726951
22,Tbx20,2,94,333,-0.7304690066737167
22,Ptprt,2,94,333,-0.2969822826006687
22,Tmem255b,2,94,333,-2.526146395722379
22,Dmrtb1,2,94,333,-1.3146401175937934
22,Parm1,2,94,333,-2.673021248540516
22,Dgkg,2,94,333,-0.5584558068826468
22,Prph,2,94,333,-5.811234618640693
22,Plekha2,2,94,333,0.09012667834705801
22,Nppb,2,94,333,-0.24621370908471674
22,Vim,2,94,333,2.08779791335735
22,Enpp2,2,94,333,-0.5756802586428147
22,Igfbp2,2,94,333,0.004810202321771095
22,Rgs10,2,94,333,-1.3612637488023496
22,Mgll,2,94,333,-2.0593023342224086
22,Phgdh,2,94,333,3.2360792156625164
22,Mei4,2,94,333,0.09390458182050132
22,Lmo1,2,94,333,1.553263678462974
22,Myo1b,2,94,333,-1.260276175209238
22,Pdzd2,2,94,333,-0.706619058387455
22,Lamb1,2,94,333,-0.529267170920499
22,Rbpms2,2,94,333,-2.352842965410076
22,Nell2,2,94,333,-1.0202144327370246
22,Plch2,2,94,333,-1.1407820000252475
22,Lrrc7,2,94,333,-0.1619322161248502
22,Calb2,2,94,333,-2.8588667079504564
22,Hpcal1,2,94,333,-1.5428732801801388
22,Rxrg,2,94,333,-2.764444750529347
22,Kcnj5,2,94,333,-3.0216094246984433
22,Alcam,2,94,333,-0.6305134178613958
22,Nfe2l2,2,94,333,0.2539416666864318
22,Ptn,2,94,333,-1.012650177030662
22,Bcl11b,2,94,333,-2.1158043952884613
22,Aldh2,2,94,333,-0.043645845806273176
22,Klc3,2,94,333,1.1855335669180733
22,Crtac1,2,94,333,-3.6928220366646904
22,Neurod1,2,94,333,0.0
22,Dpysl4,2,94,333,-0.018152873807111725
22,Gnai1,2,94,333,-1.1120351969275442
22,Chrnb2,2,94,333,-1.1902757540744342
22,Dlgap1,2,94,333,0.4930120623385288
22,Dtx3l,2,94,333,1.2735937122977228
22,Lpar1,2,94,333,-0.03848355837216805
22,Pdlim5,2,94,333,0.6803311401744372
22,Etl4,2,94,333,-0.6232740515631243
22,Fgf18,2,94,333,-1.4689093006508558
22,Man1a2,2,94,333,0.4999381387545152
22,Igfbp5,2,94,333,-3.1099583022253467
22,Il1rapl2,2,94,333,-0.016938348942911352
22,Irx1,2,94,333,-0.8701702598640682
22,Slc16a2,2,94,333,-0.08239580581603811
22,Ostf1,2,94,333,-0.20000053567315046
22,Ksr1,2,94,333,-0.310048057153685
22,Slc7a8,2,94,333,-1.1633258406661822
22,Kcnc4,2,94,333,-1.5211527137665324
22,Tmem200a,2,94,333,-1.724558542621537
22,Srpx2,2,94,333,-1.216719534979439
22,Tgfbr3,2,94,333,-0.24450508441132324
22,Slc44a5,2,94,333,1.6589057417406472
22,Sdk1,2,94,333,0.39147241348858475
22,Cav2,2,94,333,1.0298677020610993
22,Tmem144,2,94,333,0.2928514306983583
22,Rbms3,2,94,333,0.375668361608402
22,Hfe,2,94,333,-1.1592424297212967
22,Brinp1,2,94,333,-0.2457664052615498
22,Vegfc,2,94,333,-1.1148968145155718
22,Itga7,2,94,333,-0.4780097072660896
22,Shroom3,2,94,333,0.41599170641478805
22,Ddx60,2,94,333,1.3613753790318777
