mouse,human,atlas_effect,control_effect,auc,p,q,min_batch_loo_effect,max_batch_loo_effect
Nxf1,NXF1,-0.14519403067093428,-0.28655625748240876,0.36466165413533835,0.26625434866894726,0.4851215041245468,-0.19891814253220552,-0.09361648003375489
Rexo4,REXO4,-0.182028430673296,0.08409584524603986,0.3082706766917293,0.11376952397177288,0.2980745515460313,-0.2785697220021266,-0.02997079629194932
Ehbp1l1,EHBP1L1,0.2466743983670341,0.11787856260075902,0.5864661654135338,0.481048323333079,0.6825239739973527,0.18463909053271443,0.3035134939123738
Pdp1,PDP1,0.27306270991888404,0.36059879973937736,0.650375939849624,0.21608889627253147,0.42921872354044177,0.23943878800950724,0.2947932733187715
Plk2,PLK2,0.6985183332020952,0.7729878007214452,0.7180451127819549,0.07175189797548275,0.2297582994518827,0.6501066477948605,0.7456448170122014
Ubxn7,UBXN7,0.13536495232453571,0.17634367655121164,0.7593984962406015,0.03193935772365684,0.14888592922183774,0.0665701327394208,0.24964714028463897
Pkmyt1,PKMYT1,-0.5448525760961587,-0.42451744271247804,0.21052631578947367,0.016588688591620444,0.10740815239409203,-0.6465544063630808,-0.4110568862095838
Plpp1,PLPP1,-0.14128507749369756,0.24030684868517316,0.4548872180451128,0.7187440727245344,0.8494870421439498,-0.2553100069078802,-0.06586590979453266
Kmt2d,KMT2D,0.3254567889851465,0.34391842533483397,0.7556390977443609,0.03452787486650697,0.1548762387084403,0.2953406491907735,0.35434626976059125
Sdhaf1,SDHAF1,-0.15541570300260332,-0.07105079470195985,0.2932330827067669,0.08787037124705742,0.2576592744705656,-0.1906705669318498,-0.12149562418823034
Synpo2,SYNPO2,0.9972060849766746,0.6130337407241531,0.7406015037593985,0.0467395627135341,0.18060013486095827,0.8261917912987571,1.0970047180508702
Cmbl,CMBL,1.0965076978469788,0.9978990855308982,0.7518796992481203,0.03729353091148002,0.16088507020097348,1.0322795031936312,1.1312112151480407
Tbr1,TBR1,0.0876882774806198,0.02427585127317755,0.4323308270676692,0.5836673142120434,0.7567889752071411,0.0027341035530190627,0.2001622491872701
Kdm5c,KDM5C,0.2108926158088451,0.34084156839108903,0.8045112781954887,0.01170335828805971,0.09310171561206473,0.17135569914112292,0.2842775294839024
Ddr1,DDR1,0.3381222513696045,0.2843451509672805,0.7180451127819549,0.07175189797548275,0.2297582994518827,0.2761856488237271,0.39730659380764166
Emc1,EMC1,0.21816207533107423,0.12648478666495944,0.6541353383458647,0.2046867508553436,0.4155874059813366,0.2042121446787295,0.23887982528527107
Tbc1d24,TBC1D24,0.39255998627101274,0.5701153250735702,0.7142857142857143,0.07683168852350984,0.23837031364418929,0.33545021736978065,0.46282333251639507
Lemd3,LEMD3,0.5302828722026254,0.5256307690384006,0.8646616541353384,0.002510889474350685,0.056654797048530915,0.3417815025650457,0.6249694328592206
Dcbld2,DCBLD2,0.5919774510073745,0.5088884252891224,0.8308270676691729,0.006140572194144666,0.07487341794367006,0.5666607163146007,0.6139453492986457
Spock1,SPOCK1,0.861593213067434,0.739256369677058,0.7518796992481203,0.03729353091148002,0.16088507020097348,0.7807260726960363,0.9232753670947949
Pcyt2,PCYT2,-0.05706662972998977,0.13993297476832556,0.47368421052631576,0.83870035648056,0.9164899991714484,-0.07599290645657941,-0.030474588984095163
Rcn1,RCN1,-0.8292990000228642,-0.5469268325336092,0.37969924812030076,0.3239052476775729,0.5410045926889205,-0.9920095988287523,-0.5961462765949017
Stx16,STX16,0.19922742986700914,-0.06333723157398552,0.8045112781954887,0.01170335828805971,0.09310171561206473,0.1561454431094198,0.23103862540852038
Ndufaf4,NDUFAF4,-0.08832622606638552,-0.13656172054314464,0.42105263157894735,0.520883048117011,0.7114764295485994,-0.11567239564271237,-0.07295016826278466
Smc1a,SMC1A,-0.2459902849062825,-0.36391154194174646,0.14285714285714285,0.0030824534909078462,0.06082671915185465,-0.2761171597118164,-0.22454991589732742
Polg2,POLG2,-0.1914172132106371,-0.27911838357184915,0.38721804511278196,0.3555738985646425,0.5727437082590845,-0.30763010463506757,-0.01482704241967614
Rbbp6,RBBP6,0.05622819147037017,0.06241796115383025,0.650375939849624,0.21608889627253147,0.42921872354044177,-0.012164008911939916,0.09203530893332701
Fmn2,FMN2,0.4157440658127953,0.23407415312593827,0.7894736842105263,0.016588688591620444,0.10740815239409203,0.4125366516561666,0.4192020393985567
Vcpkmt,VCPKMT,-0.2984415511394909,-0.8021528991231364,0.2593984962406015,0.04674679827048352,0.18060013486095827,-0.32747225020009196,-0.26789128897611647
Utp20,UTP20,0.07692399130964933,0.10422370462910635,0.5112781954887218,0.9375967116341638,0.9668560310444072,-0.11396167890550801,0.3574938298188237
Vsnl1,VSNL1,-0.5793350742041028,-0.4358016106413949,0.19548872180451127,0.01170335828805971,0.09310171561206473,-0.6044710911678877,-0.5634007826589702
Map4k3,MAP4K3,0.538292167310737,0.37623819721953167,0.8120300751879699,0.009777585726426657,0.0857862175793082,0.45448890887864746,0.6816427924344781
Zfhx4,ZFHX4,0.5918342251460089,0.42341726497923915,0.6466165413533834,0.22794136901630258,0.4425303581684484,0.49952358395819996,0.6463316555442491
Lin52,LIN52,0.24028339367208273,0.3388700043608779,0.7330827067669173,0.05411006549598153,0.19685841092007092,0.17103785222868417,0.3079225429829253
Mbtd1,MBTD1,0.3191099227162262,0.13752417073549772,0.8646616541353384,0.002510889474350685,0.056654797048530915,0.23611147949850153,0.4058530773231812
Prkg1,PRKG1,0.8046212060117038,0.8990670185159031,0.8157894736842105,0.0089159996867799,0.08334725870513707,0.6450907580722959,1.0171616236860044
Coq7,COQ7,0.07215100188174972,0.3023779827977844,0.6203007518796992,0.3239052476775729,0.5410045926889205,0.06976024432329453,0.07336116750295485
Sun1,SUN1,0.3349748970856341,0.3139128493269707,0.8345864661654135,0.005579946348994655,0.07255229426300501,0.2751265554319895,0.3655033515458346
Wdr35,WDR35,0.16354461309269652,0.1300988192214545,0.6165413533834586,0.33950279404506545,0.5565693096564415,0.068885478729384,0.24541103806349707
Bdp1,BDP1,0.011692516716454548,-0.010678932920884954,0.5375939849624061,0.7660808735671761,0.8755993938673546,-0.0403528513946565,0.10062690751312164
Hint3,HINT3,-0.2524144414438263,-0.5139500145823455,0.24436090225563908,0.03452787486650697,0.1548762387084403,-0.30808692320530273,-0.19493333088135234
Mtmr12,MTMR12,0.24727342424803966,-0.06574226704694253,0.6917293233082706,0.11376952397177288,0.2980745515460313,0.12880255392346518,0.3996283074714806
Trmt2b,TRMT2B,0.07255126117321797,-0.34522791288473886,0.5112781954887218,0.9375967116341638,0.9668560310444072,0.05268434325534077,0.09814544524548285
Mogs,MOGS,0.24684638795218294,0.5680041933188087,0.6804511278195489,0.1368760019470291,0.3284847584328251,0.11132226489039754,0.4381806010125664
Mrpl49,MRPL49,-0.13760613082796436,-0.04127375723034188,0.3533834586466165,0.22794136901630258,0.4425303581684484,-0.16094023585250028,-0.11348951758341563
Fbxl6,FBXL6,-0.08949458876965233,-0.2629314455600902,0.45112781954887216,0.6954615729451195,0.8352269148627999,-0.15976649852150038,0.01734967680162658
Polr1d,POLR1D,-0.0926891619910668,-0.16705482367280222,0.462406015037594,0.7660808735671761,0.8755993938673546,-0.14320032918707337,-0.0650625179093165
Nphp1,NPHP1,0.2742512162732984,0.5132430176949114,0.6428571428571429,0.24024987870349757,0.4565074677168024,0.05317952808119397,0.45846186012168166
Limd1,LIMD1,0.7685926083097974,0.2334957687323146,0.7781954887218046,0.02134925195607527,0.1217823264031689,0.6589328566511888,0.8555424624123185
Chchd1,CHCHD1,-0.08332669598111853,0.04879765779612466,0.40601503759398494,0.4429328101581169,0.6505084229659445,-0.11553767910008705,-0.05173985756892652
Ndst2,NDST2,0.7219129332768381,0.019195072347754305,0.9172932330827067,0.0005392639811265926,0.048389690020241065,0.5669805983106786,0.8513621959974558
Senp2,SENP2,-0.013270819478453433,-0.4244639449235388,0.42105263157894735,0.520883048117011,0.7114764295485994,-0.06966839388081869,0.041432150390138034
Kdm3b,KDM3B,0.18066634279668659,0.10070550901568165,0.6766917293233082,0.14533473101499367,0.3405168052667221,0.05306503589082512,0.3066989117102148
Mdc1,MDC1,0.08754047626087313,0.10117025037101479,0.5789473684210527,0.520883048117011,0.7114764295485994,0.036690629914662765,0.189026424119477
Ppp3cc,PPP3CC,-0.18920851195774802,-0.37123856882345274,0.38721804511278196,0.3555738985646425,0.5727437082590845,-0.33864688321375525,-0.05779879369132157
Ulk2,ULK2,0.23128041723767545,-0.45815445918137243,0.6879699248120301,0.12110349342230141,0.3088844297861805,0.18979266609098122,0.2559918576820621
Vps8,VPS8,0.1860089007457555,0.09174853232272184,0.6578947368421053,0.19372857407322464,0.40211009920532353,0.13665110027823513,0.23161674092335183
Rbbp9,RBBP9,-0.357373180113707,-0.166898420229185,0.23308270676691728,0.027258119924963804,0.13726147044270548,-0.3991473744929692,-0.3271441120963061
Impg2,IMPG2,-0.15373701835231052,0.3378593130314271,0.37218045112781956,0.2932413272987553,0.5130682759631437,-0.34507156470609845,0.06811854718959853
Pcx,PC,0.37228867825850553,0.5479867438668204,0.5488721804511278,0.6954615729451195,0.8352269148627999,0.31722850509144207,0.418664755638249
Ing5,ING5,-0.07396802032444061,-0.07767690581362396,0.5451127819548872,0.7187440727245344,0.8494870421439498,-0.14951594128248225,0.03468711641103539
Inpp4a,INPP4A,0.052056831058153286,-0.05469669358673457,0.5827067669172933,0.5007557286630573,0.6969396552570326,0.015485765034726207,0.09343006021263545
Lmln,LMLN,0.45459794300109113,0.12159450548364692,0.7105263157894737,0.082200871584331,0.24813554992578185,0.35846997820782844,0.5230120416505057
Ippk,IPPK,-0.33540423853730017,-0.4250199573587006,0.3533834586466165,0.22794136901630258,0.4425303581684484,-0.5465624376759286,-0.19226416610591324
Ipmk,IPMK,0.31134857736360244,-0.002518060253244414,0.7969924812030075,0.0139584042760013,0.10000090914602856,0.2689659336300312,0.35680011167002634
Ipo13,IPO13,0.02962029847260439,0.07827938889336661,0.5300751879699248,0.8143077020295144,0.9035369286675586,-0.018024080875011173,0.11340190071011236
Iqsec2,IQSEC2,0.4919769911169394,0.768627614946173,0.7180451127819549,0.07175189797548275,0.2297582994518827,0.45533763048241926,0.5410550703382913
Dcaf6,DCAF6,-0.04490886038768149,-0.3031748782335013,0.5225563909774437,0.8632489890081102,0.9285080853458766,-0.10762566080477587,0.05143547567218576
Insr,INSR,0.3338559285112934,0.16719618548342652,0.6691729323308271,0.16344544596679556,0.3656895404653725,0.29662448840616173,0.3662777345046626
Irf1,IRF1,0.4537326134352309,-0.0791743380678136,0.6973684210526315,0.10303180262730222,0.2835786603115669,0.2977973741571784,0.6350897791049342
Irf2,IRF2,0.8287239801910555,0.7450999061678205,0.8308270676691729,0.006140572194144666,0.07487341794367006,0.7500611212293329,0.8941087817277911
Irf4,IRF4,-0.10151968765838809,-0.07484076499910536,0.37218045112781956,0.25978007791803515,0.48301709510013896,-0.1505204408205078,-0.06605094390529254
Irx1,IRX1,1.7785942196181148,1.5042525757042378,0.9097744360902256,0.0006029364624733308,0.048389690020241065,1.5782985909332914,1.9541549659808015
Irx5,IRX5,0.38477751938037574,-0.12824461588637615,0.5526315789473685,0.6724627258209575,0.8196809106945623,0.13834422923287715,0.5174610250298795
Aco1,ACO1,0.06602333618017031,0.26242371205655113,0.5451127819548872,0.7187440727245344,0.8494870421439498,-0.00046498754447821256,0.10794843401844867
Irs2,IRS2,0.41699142750565965,0.1745915150585251,0.7669172932330827,0.027258119924963804,0.13726147044270548,0.3615987851843885,0.4673376226770829
Mkx,MKX,-0.20732036045458924,-0.36604272488769074,0.44360902255639095,0.6497232765273843,0.8035031320285944,-0.31495951100100017,-0.08458589003049766
Iscu,ISCU,0.11083518653934199,0.17329384599743847,0.7218045112781954,0.06695061263751578,0.22123413980722303,0.09316083883163984,0.12338681289070763
Irf9,IRF9,0.23551766867094637,0.02905587791340175,0.6578947368421053,0.19372857407322464,0.40211009920532353,0.15553937762803072,0.36995507398159067
Isl1,ISL1,0.6776608105342419,0.6137258618431147,0.5075187969924813,0.9625335527087988,0.9804411536894276,0.6291714263714399,0.72473938791995
Isl2,ISL2,-0.36826338435141004,-0.7964141790988037,0.4774436090225564,0.8632489890081102,0.9285080853458766,-0.5938892011241563,-0.21589286318768064
Ism2,ISM2,0.37892572685555337,0.5243817406650289,0.6541353383458647,0.20385056374837052,0.4155874059813366,0.1425201043746861,0.5073210229571052
Itch,ITCH,0.1250882948500145,-0.11597629537543597,0.7330827067669173,0.05411006549598153,0.19685841092007092,0.0970790361489664,0.16614129858321736
Fam234a,FAM234A,0.022545832311901215,0.4509801893808476,0.5,1.0,1.0,-0.1337244069325787,0.12382501448462735
Itgae,ITGAE,-0.688861363753991,0.019478062053363776,0.18421052631578946,0.0089159996867799,0.08334725870513707,-0.9793884258351195,-0.46339523321531495
Eif6,EIF6,-0.22421988007240046,0.07459897156829154,0.11278195488721804,0.0013277005688379195,0.05148988768524557,-0.22651669715612677,-0.22132843395502988
Oxtr,OXTR,0.22260587841771007,0.19602904063817678,0.575187969924812,0.5398124753368656,0.7260307015880628,0.13048025697534887,0.3114983458269817
Itpk1,ITPK1,0.1439588964159677,0.4146911466564589,0.6052631578947368,0.38912837885385465,0.60455902954774,0.07377123277295361,0.19906051602493147
Itpr1,ITPR1,-0.7922425246274782,-1.204712399764464,0.2669172932330827,0.05411006549598153,0.19685841092007092,-0.8743754887337136,-0.6542882610936127
Sycp2,SYCP2,0.008931138747559575,-0.46788660109063857,0.4473684210526316,0.672452564472495,0.8196809106945623,-0.09767961604432307,0.09245670055953115
Cops5,COPS5,-0.028276956259188246,0.058114244733194376,0.4924812030075188,0.9625335527087988,0.9804411536894276,-0.06340140756727664,0.00017151032439688407
Jag2,JAG2,0.5457465119983196,0.7872347219435785,0.793233082706767,0.015223595716467662,0.10374151345773479,0.5050694071742072,0.5884897734618666
Jak2,JAK2,0.12671929210508415,0.3095545973446874,0.6015037593984962,0.40660505129530145,0.62057554221334,0.02295343861173027,0.19790272793015795
Jam3,JAM3,0.030674098896196433,0.6809351633558149,0.5338345864661654,0.7900937911896396,0.8889450542759227,-0.08209222468830513,0.18458428995136078
Jarid2,JARID2,0.04332682076675365,-0.08833951173766064,0.5375939849624061,0.7660808735671761,0.8755993938673546,-0.021665229327947344,0.17319730559046143
Kdm2a,KDM2A,0.4135045447371972,0.4734689925215836,0.9360902255639098,0.00029799547013264344,0.048389690020241065,0.3781708896596463,0.45624067057418216
Mapk8ip3,MAPK8IP3,0.39027737844107957,0.23954998275930528,0.7218045112781954,0.06695061263751578,0.22123413980722303,0.3347864500893287,0.41979793901483653
Kdm4a,KDM4A,0.25039622327495215,0.6242453818529552,0.6879699248120301,0.12110349342230141,0.3088844297861805,0.14432092161698318,0.40641874675444
Kdm4b,KDM4B,0.4391470064961802,0.656466708475151,0.7142857142857143,0.07683168852350984,0.23837031364418929,0.26320152140429354,0.570273323125229
Kdm4c,KDM4C,-0.12117521589971503,-0.07688420202847945,0.33458646616541354,0.173115706689554,0.37756870299074957,-0.1754853465512176,-0.023813654367770276
Kdm6b,KDM6B,0.6598604881248118,0.4798857175984761,0.9774436090225563,7.447539021296693e-05,0.048389690020241065,0.5659097736160721,0.7314033850047963
Kdm8,KDM8,0.009032168461884371,0.31761071030115007,0.4774436090225564,0.8632489890081102,0.9285080853458766,-0.004218386809384134,0.02965109706334612
Jmjd6,JMJD6,0.014978538603959812,0.146444388034217,0.48872180451127817,0.9375967116341638,0.9668560310444072,-0.030821240678040596,0.07778962596840522
Mapk8,MAPK8,0.40496835321915814,0.38686952865182533,0.7368421052631579,0.05031564438710954,0.18820342671119436,0.3669653594667732,0.42397183173214437
Mapk9,MAPK9,0.07595243899750503,-0.13996794145697855,0.6729323308270677,0.1541881025026154,0.352750290219523,0.05137074161017274,0.12099813640515578
Mapk10,MAPK10,-0.21386654941030514,-0.20770986114713175,0.2781954887218045,0.06695061263751578,0.22123413980722303,-0.24048180484240333,-0.1966180697270712
Jph1,JPH1,0.0012692219233989555,-0.08241349604579162,0.5413533834586466,0.7421267274788381,0.864599432042442,-0.06367727061928408,0.07626325139911372
Junb,JUNB,1.036490818779404,0.8603387993633609,0.650375939849624,0.21608889627253147,0.42921872354044177,0.9202999205013489,1.221808200142056
Kcnk10,KCNK10,0.3103303568676177,0.9445425704634647,0.6278195488721805,0.2941334202696758,0.5130682759631437,0.22339943461261558,0.46884645602238395
Tnpo1,TNPO1,0.31997664435938233,-0.2466742108617881,0.6278195488721805,0.2941334202696758,0.5130682759631437,0.28460795120352067,0.3605134078374146
Klhl40,KLHL40,-0.20333981741839569,-0.2698532500592049,0.43609022556390975,0.6049354460702716,0.7723528046791971,-0.3639131282022559,-0.05168918381434828
Slc12a5,SLC12A5,0.18540253225535963,0.004942904376971313,0.5789473684210527,0.520883048117011,0.7114764295485994,0.15402089452077128,0.23916865939487408
Kcna6,KCNA6,-0.09108948990411037,-0.1829327197300925,0.48120300751879697,0.8879303817619925,0.9427085963782978,-0.11683200986402653,-0.04071823719395962
Kcnab1,KCNAB1,-0.174289279622994,0.0717657448834852,0.5112781954887218,0.9375967116341638,0.9668560310444072,-0.4415937989126717,0.03224671335978879
Kcnb2,KCNB2,0.7561022746662909,0.444869179171949,0.6729323308270677,0.1541881025026154,0.352750290219523,0.746052815590434,0.7730741447946023
Kcnc1,KCNC1,0.09074144812361684,-0.0669877329970312,0.48120300751879697,0.8879303817619925,0.9427085963782978,0.012823844149786545,0.14165705817042085
Kcng4,KCNG4,1.9263843026802654,1.665207775484138,0.7481203007518797,0.03987767288958548,0.16785009952338542,1.656920572486785,2.082116967191155
Kcnh1,KCNH1,1.5828187817493427,1.1498791296343747,0.7894736842105263,0.016588688591620444,0.10740815239409203,1.4933701949646254,1.753879915255287
Kcnh2,KCNH2,1.0531517080276425,0.8452168581727095,0.7744360902255639,0.023181259199553498,0.1264216230467837,1.01022936685077,1.0812730008606026
Kcnh5,KCNH5,0.1261022523280877,-0.6135301977325671,0.5263157894736842,0.83870035648056,0.9164899991714484,0.09168296075115023,0.1792229953410871
Kcnh7,KCNH7,-0.15036500122870322,-0.2887829637478676,0.39473684210526316,0.38912837885385465,0.60455902954774,-0.1974325671196162,-0.09636597917740986
Kcnip4,KCNIP4,-0.6318776052638801,-0.552868725438838,0.2744360902255639,0.06241701112694751,0.21254134063319413,-0.7159991231521703,-0.5007253592920407
Kcnk2,KCNK2,1.8535033878436553,1.685468933714962,0.6954887218045113,0.10678990056200999,0.2870605052652442,1.7804803181249942,1.9994016472878196
Kcnma1,KCNMA1,0.4622293097642185,0.2234956225239353,0.6766917293233082,0.14533473101499367,0.3405168052667221,0.4422280096954925,0.5017083727301017
Kcnmb2,KCNMB2,0.48143900471439083,-0.0403659911824093,0.6484962406015038,0.2175729780450163,0.4320129052061844,0.3488509593313814,0.6137220334159686
Kcnn1,KCNN1,0.31938636722705693,1.000900504844473,0.5037593984962406,0.9875071015898251,0.9935561496853218,0.22049399995990626,0.5034414984455133
Kcnq5,KCNQ5,1.1301032939105444,1.3183757326497805,0.7518796992481203,0.03694348700438198,0.16088507020097348,1.0415407766242013,1.24764567707972
Kcnt1,KCNT1,0.3895323074657653,0.20620631775954346,0.7255639097744361,0.06241701112694751,0.21254134063319413,0.22556581309947932,0.5181510897072381
Kctd6,KCTD6,-0.2428893634765461,-0.574512912544145,0.4473684210526316,0.6724627258209575,0.8196809106945623,-0.37702653331242697,-0.04331702507367563
Kctd9,KCTD9,0.6741150043049617,0.9435101031730184,0.7293233082706767,0.058140365266868194,0.2045259022568979,0.6030687504237897,0.7324691980085851
Kdr,KDR,-0.016053457286610506,-0.03756902504354112,0.4774436090225564,0.8569011340591649,0.9285080853458766,-0.0392745472838425,0.030210096354678972
Keap1,KEAP1,-0.04196958329888112,0.09437579721389078,0.39097744360902253,0.3721167085931474,0.5881097379760667,-0.07874236597621476,0.010991525806364422
Med12l,MED12L,0.7838099952062048,0.35140767109722626,0.8571428571428571,0.0030824534909078462,0.06082671915185465,0.6685335303530198,0.855417556910012
Med12,MED12,0.2513856748797023,-0.4046675672080756,0.7330827067669173,0.05411006549598153,0.19685841092007092,0.17087930227552217,0.2957853920070268
Zeb1,ZEB1,-0.07691173195868473,-0.035439264136599036,0.5263157894736842,0.83870035648056,0.9164899991714484,-0.11908333471252686,-0.025900096542467388
Klhl4,KLHL4,0.02896425506008815,1.183598474895281,0.5676691729323309,0.5834192038463686,0.7567889752071411,-0.1314275667283098,0.29962191414935513
Wdr43,WDR43,-0.1510264986677834,-0.08018341240327587,0.3082706766917293,0.11376952397177288,0.2980745515460313,-0.20583380836112664,-0.07082432632289581
2700049A03Rik,KIAA0586,-0.2429960040767254,-0.21735375543691804,0.2819548872180451,0.07175189797548275,0.2297582994518827,-0.26849896276571306,-0.21197835440903567
Smchd1,SMCHD1,0.07503644239060936,0.06537548397958126,0.6015037593984962,0.40660505129530145,0.62057554221334,0.025244510423108935,0.1496329063045918
4933427D14Rik,KIAA0753,0.2872916291021754,0.45674024092237,0.706766917293233,0.08787037124705742,0.2576592744705656,0.21822719903266963,0.3710138346312055
Dpy19l1,DPY19L1,0.44045637508037006,0.5034329796094577,0.6090225563909775,0.3721167085931474,0.5881097379760667,0.30261115133814664,0.6036046962656028
Dennd1a,DENND1A,0.12690272876494557,0.2105981246735329,0.6052631578947368,0.38912837885385465,0.60455902954774,0.0403048760147966,0.19621837889908988
Sh3bp5l,SH3BP5L,-0.05477170912980078,0.0557464114438142,0.5075187969924813,0.9625335527087988,0.9804411536894276,-0.1389328936390033,0.030718890425211143
Kif26b,KIF26B,0.27074453144383526,-0.11615034224427934,0.5714285714285714,0.5623515890563371,0.7410222862399987,0.09866817381088921,0.4249061685260842
Kif3c,KIF3C,0.3630884523339013,0.33865129469902566,0.6804511278195489,0.1368760019470291,0.3284847584328251,0.3157958746806546,0.41475483323061635
Kif5a,KIF5A,0.24541260738322102,0.22680921820330902,0.631578947368421,0.2799581070148759,0.49830312306759345,0.19691876774819406,0.2881828881912174
Erc1,ERC1,0.10029773004199427,-0.6108025093703624,0.5977443609022557,0.4245418384051516,0.6352770355234643,0.05114264352683762,0.1300869688031785
Kcnj4,KCNJ4,0.13830411488598593,0.084745581383915,0.4548872180451128,0.7040013762548889,0.8451194509233506,0.08911888833064036,0.1700190697546387
Kiss1r,KISS1R,0.0626704628646837,0.07272257448949393,0.5,1.0,1.0,-0.09812038826569891,0.2852492667989104
Kitl,KITLG,1.608981193702502,1.6967183980044664,0.7857142857142857,0.018060127621531002,0.11138242153775801,1.5552611654249766,1.6683192245418041
Klc4,KLC4,-0.0854371287984419,0.015102016837295729,0.3157894736842105,0.12880224523357667,0.31904907452069586,-0.13653524467260514,-0.00398270018402247
Klf11,KLF11,0.357641995614697,0.18197953921082588,0.7706766917293233,0.025148256323276677,0.13143700274903006,0.26917655479888447,0.4604081356405363
Klf3,KLF3,-0.30825480837712194,0.05806943828607558,0.3458646616541353,0.2046867508553436,0.4155874059813366,-0.3223456239620264,-0.28041658946668857
Klf13,KLF13,0.3448943464413814,0.2815623368672915,0.7819548872180451,0.01964464300443887,0.11639841788677864,0.21046738885752259,0.4183250463997581
Klf4,KLF4,0.23048309831334146,-0.8227060985494006,0.6353383458646616,0.26625434866894726,0.4851215041245468,0.045899386498623906,0.36581319937574097
Klf5,KLF5,-0.22384184182134792,-0.21773745709301529,0.45300751879699247,0.7069765011989845,0.848417378520625,-0.4062782457829037,-0.0954236156362307
Klf7,KLF7,0.18183387301371745,0.17182614840974608,0.7255639097744361,0.06241701112694751,0.21254134063319413,0.14592504091833636,0.23202797114546136
Klhl42,KLHL42,0.786558641059556,-0.05412485971119674,0.8721804511278195,0.002037858542737,0.055379177770874824,0.7391609542106559,0.8222101932464558
Klhl24,KLHL24,0.02415786275456533,0.024848411451561248,0.48872180451127817,0.9375967116341638,0.9668560310444072,-0.02317915358254563,0.11015695955056604
Klhl25,KLHL25,-0.03460341346275797,-0.04560927689918115,0.44360902255639095,0.649766343314734,0.8035031320285944,-0.11620531699450032,0.10588245288826492
Ipp,IPP,-0.44478582468030314,-0.1794691660197909,0.22556390977443608,0.023181259199553498,0.1264216230467837,-0.6469171926125299,-0.26751094974323353
Enc1,ENC1,0.7626761506867439,0.5999573154004576,0.6654135338345865,0.17305908022975658,0.37756870299074957,0.6341407532750631,0.8493973752979294
Dynlrb1,DYNLRB1,-0.02485358087038314,0.10599508109033629,0.5451127819548872,0.7187440727245344,0.8494870421439498,-0.03221013544754392,-0.017882933621475416
Kcna4,KCNA4,0.48236077101280905,0.5148093911562803,0.6804511278195489,0.1368760019470291,0.3284847584328251,0.3895595546485464,0.6558518441930627
Msmo1,MSMO1,0.05541133391571407,-0.03454421025599874,0.5451127819548872,0.7187440727245344,0.8494870421439498,-0.012240949486320929,0.15140053881382265
Mafb,MAFB,0.4620323503291788,-0.09677034179321531,0.7330827067669173,0.05411006549598153,0.19685841092007092,0.18987682291948182,0.6233935708767082
Kremen1,KREMEN1,0.12375492847604064,-0.15273652571383683,0.5526315789473685,0.672452564472495,0.8196809106945623,0.041579919738122584,0.17263643995220468
Poglut1,POGLUT1,0.06514425198770102,0.02317742160743208,0.5789473684210527,0.520883048117011,0.7114764295485994,0.03330783711830154,0.11525176986644592
Unc45a,UNC45A,-0.027196344371899883,0.17369850329308534,0.43609022556390975,0.6053519967912697,0.7723528046791971,-0.0976171543660378,0.03823108929057639
Kcnc3,KCNC3,0.13494898003301703,0.2634437689784974,0.5,1.0,1.0,0.08425993554766986,0.1658625064269854
Zbtb4,ZBTB4,0.47035892127506074,0.5361974008253796,0.7706766917293233,0.025148256323276677,0.13143700274903006,0.4092755871368139,0.5673669274811397
L1cam,L1CAM,0.3114102872573268,0.3516145949727756,0.7593984962406015,0.03193935772365684,0.14888592922183774,0.2417405903731833,0.37316715368302766
Lsamp,LSAMP,-0.12900769938938872,-0.21473480445840565,0.36466165413533835,0.26625434866894726,0.4851215041245468,-0.16640541216003868,-0.08946690520557077
Scrib,SCRIB,0.11379346242615718,0.2700190674572962,0.6127819548872181,0.3555738985646425,0.5727437082590845,0.06807845341233909,0.1510711329131178
Larp4,LARP4,0.40914293786117817,0.31628372294594786,0.7857142857142857,0.018060127621531002,0.11138242153775801,0.33593690245970365,0.497227401421207
Cers5,CERS5,-0.1957543760196474,-0.1570809234071584,0.2706766917293233,0.058140365266868194,0.2045259022568979,-0.23608197638225636,-0.13929447400514583
Cers6,CERS6,0.28030894042636323,0.16828330674688274,0.6729323308270677,0.1541881025026154,0.352750290219523,0.18372841086899072,0.37223721645954866
Slc7a5,SLC7A5,-0.6517419841325522,-0.3601523217979983,0.16541353383458646,0.005579946348994655,0.07255229426300501,-0.7277075076089741,-0.5001602377377803
Vps39,VPS39,0.2120853640662288,0.5921682101656689,0.6541353383458647,0.2046867508553436,0.4155874059813366,0.16942149685675734,0.2756719509319927
Acadl,ACADL,0.5535385764380001,0.781808393860425,0.6691729323308271,0.16344544596679556,0.3656895404653725,0.502850596784775,0.6141039375495181
Med19,MED19,-0.3316753337419076,-0.5043846090398727,0.18045112781954886,0.008139444010466958,0.08131435612961131,-0.3347412958689757,-0.32699823535307804
Tinagl1,TINAGL1,-0.6357588328459216,-0.2973485701384977,0.2894736842105263,0.08219078521389633,0.24813554992578185,-0.8005941669329604,-0.48324697020793406
Ldb1,LDB1,0.29728102395059963,0.4967767282522493,0.8007518796992481,0.012786952522166564,0.09617338230308306,0.24901535475748027,0.34588277546385093
Ldb2,LDB2,-0.9669919633899582,-1.0135043174232994,0.31203007518796994,0.12109124117515885,0.3088844297861805,-1.2096956331711235,-0.5811956371131086
